"year","state","district","ID","INC","Open","Challenge","Winner","Dcont","Rcont","Ocont","Midterm.","PVI...100.to.100.","PresYrsIncumb","PresParty","PrevPresR.","PrevPresD.","PrevPresParty","TermsDemControl","TermsRepControl","Age.25.to.44","Age.65.and.over","Race.White","Race.Black.or.African.American","Race.American.Indian.and.Alaska.Native","Race.Asian","Race.Native.Hawaiian.and.Other.Pacific.Islander","Race.Some.other.race","Race.Two.or.more.races","Race.Hispanic.or.Latino","Unemployment.Rate","Delta.unemployment.Rate","Median.household.income","PercentDelta.median.household.income","Percent.below.poverty.level","INC_DW_NOM","SabatoNum","PVI2","thirdParty","midtermEffect","ideologyEffect","dContDiff","Repub","dPct2","rPct2","dWin","Polls","dSwing","PrevElectionD2","Prev2ElectionD2","Prev2ElectionD2Diff","OpenInc","midPres","PrevElectionD2Diff","PrevElectionD2DiffSwing","logDCont","logRCont","logDContDiff","ideologyEffect2","crossPressure"
"2016","HI","2","2016HI2","D",0,1,"D",1312486.88,0,0,"0",-19,8,"D",26.7,71.4,"D",18,0,25.8,14.6,32.3,1.7,0.3,25.5,11.9,1.3,27,11.5,4.5,-1.1,65239,-0.031162342,9.3,-0.283,-5,-20,"0","0",5.377,1312486.88,-1,0.811004950838865,0.188995049161135,1,-1.1,4.6,0.80852880857702,0.805425171268869,0.305425171268869,"D","On-cycle",0.30852880857702,0.003103637308151,14.0874350391196,0,14.0874350391196,-5.377,0
"2016","ID","1","2016ID1","R",0,1,"R",320424.19,877578.38,0,"0",21,8,"D",64.9,32.2,"R",0,3,24.8,14.7,92.7,0.5,1.3,1.1,0.1,1.6,2.6,10.4,4.7,-1.3,48617,-0.013431516,10.4,0.726,5,20,"0","0",15.246,-557154.19,1,0.319587717884363,0.680412282115637,0,-1.1,4.6,0.349896086606569,0.328278064697333,-0.171721935302667,"R","On-cycle",-0.150103913393431,0.0216180219092358,12.6774041115603,13.6849226917692,-1.0075185802089,15.246,0
"2016","ID","2","2016ID2","R",0,1,"R",0,933105.89,1399.32,"0",17,8,"D",64.1,33.1,"R",0,12,26,12.8,90.7,0.8,1.2,1.6,0.1,3.2,2.5,13.3,4.3,-0.8,46551,-0.020343279,11.4,0.293,5,17,"1","0",4.981,-933105.89,1,0.317668233503301,0.682331766496699,0,-1.1,4.6,0.386391529,0.348291800059799,-0.151708199940201,"R","On-cycle",-0.113608471,0.0380997289402012,0,13.7462750391837,-13.7462750391837,4.981,0
"2016","IL","1","2016IL1","D",0,1,"D",863580.56,20150,0,"0",-27,8,"D",20.2,79,"D",18,0,24.9,14.1,40.6,51.3,0.2,1.9,0,4,1.9,9.6,9.4,-1,48989,-0.000653208,15,-0.478,-5,-27,"0","0",12.906,843430.56,-1,0.734312854642838,0.265687145357162,1,-1.1,4.6,0.730880969,0.73822399104418,0.23822399104418,"D","On-cycle",0.230880969,-0.00734302204418003,13.6688436249168,9.91100919393497,3.75783443098185,-12.906,0
"2016","IL","2","2016IL2","D",0,1,"D",838787.75,0,0,"0",-29,8,"D",18.5,80.7,"D",18,0,24.3,13.9,37.4,56.2,0.2,0.7,0,3.6,1.9,13.2,10.4,-0.4,45412,0.018959746,16.9,-0.453,-5,-29,"0","0",13.137,838787.75,-1,0.795855152584279,0.204144847415721,1,-1.1,4.6,0.785442057961738,0.731506731849501,0.231506731849501,"D","On-cycle",0.285442057961738,0.0539353261122371,13.6397141659028,0,13.6397141659028,-13.137,0
"2016","IL","5","2016IL5","D",0,1,"D",829547.64,51597.36,6353,"0",-20,8,"D",31.8,66,"D",10,0,37.2,12,81.3,2.8,0.3,6.9,0,5.9,2.9,19.8,4.6,-1.1,70734,-0.043571691,7.1,-0.317,-5,-18,"1","0",6.34,777950.28,-1,0.708926202292622,0.291073797707378,1,-1.1,4.6,0.673738087076735,0.696927275836784,0.196927275836784,"D","On-cycle",0.173738087076735,-0.0231891887600489,13.6286370246271,10.8512451680188,2.77739185660826,-6.34,0
"2016","IL","6","2016IL6","R",0,1,"R",150880.51,3559676.61,0,"0",2,8,"D",53.3,45.1,"R",0,19,23.9,13.4,84.5,2.7,0.1,8.6,0,2.2,1.9,9.6,4.4,-1.1,91507,-0.013518092,4.1,0.434,5,3,"0","0",0.868,-3408796.1,1,0.404961115658142,0.595038884341858,0,-1.1,4.6,0.328646462,0.407786489,-0.092213511,"R","On-cycle",-0.171353538,-0.079140027,11.9242501057705,15.0851805397387,-3.16093043396819,0.868,0
"2016","IL","7","2016IL7","D",0,1,"D",585590.1,0,0,"0",-38,8,"D",11.8,87.2,"D",18,0,32.8,11,34.1,50.7,0.2,6.7,0,6.3,2,13.9,8.9,-0.7,50096,-0.042737943,21.1,-0.488,-5,-37,"0","0",18.544,585590.1,-1,0.840029794188687,0.159970205811313,1,-1.1,4.6,0.85095294,0.885120753092239,0.385120753092239,"D","On-cycle",0.35095294,-0.0341678130922395,13.2803770434263,0,13.2803770434263,-18.544,0
"2016","IL","8","2016IL8","D",1,1,"D",4630456.64,319316.17,2878.99,"0",-8,8,"D",40.9,57.4,"D",2,0,29.7,11.2,68.4,4.8,0.3,12.8,0.1,11.2,2.3,27.3,5.7,-1.2,65222,-0.014734292,7.8,-0.309,-5,-7,"0","0",2.472,4311140.47,-1,0.580740728549033,0.419259271450967,1,-1.1,4.6,0.557263531,0.547421645,0.047421645,"Open","On-cycle",0.057263531,0.00984188600000002,15.3481662635104,12.6739401511375,2.67422611237297,-2.472,0
"2016","IL","9","2016IL9","D",0,1,"D",1307371.56,202329.6,16034.23,"0",-18,8,"D",33.3,65,"D",18,0,27.6,16.1,72.8,8.8,0.2,13,0,2.4,2.8,10.9,4.7,-0.6,64475,-0.016921287,7.9,-0.604,-5,-17,"0","0",10.872,1105041.96,-1,0.658051227748471,0.341948772251529,1,-1.1,4.6,0.66078056431517,0.663286735612952,0.163286735612952,"D","On-cycle",0.16078056431517,-0.0025061712977823,14.0835300017196,12.2176582722213,1.86587172949829,-10.872,0
"2016","IL","10","2016IL10","R",0,1,"D",6566658.5,5650246.2,0,"0",-10,8,"D",41.1,57.5,"D",0,1,25.1,13,76.7,6.8,0.2,9.8,0,4,2.5,22.3,5,-1.2,71958,-0.016968231,7.9,0.176,-2,-9,"0","0",-1.76,916412.3,1,0.524789619569477,0.475210380430523,1,-1.1,4.6,0.487024924,0.506288428,0.00628842799999996,"R","On-cycle",-0.012975076,-0.0192635039999999,15.697515813669,15.5472098543779,0.150305959291041,-1.76,1
"2016","IL","11","2016IL11","D",0,1,"D",1761939.94,1041298.39,0,"0",-9,8,"D",40.6,57.8,"D",2,0,28.7,10.3,65.8,11.1,0.3,7.3,0,12.5,3.1,26.6,5.6,-1.5,68154,0.007072219,8.3,-0.222,-5,-8,"0","0",1.998,720641.55,-1,0.598505813887276,0.401494186112724,1,-1.1,4.6,0.534619588093283,0.585694284734178,0.0856942847341782,"D","On-cycle",0.0346195880932831,-0.051074696640895,14.3819265661878,13.8559799047116,0.525946661476167,-1.998,0
"2016","IL","12","2016IL12","R",0,1,"R",1042358.64,2340925.06,4445.99,"0",5,8,"D",48.2,49.7,"D",0,1,25.4,15.2,79,16.8,0.2,1.1,0,0.6,2.3,3.2,5.3,-0.6,45018,-0.008374428,13.5,0.264,3,4,"1","0",1.32,-1298566.42,1,0.422387341417879,0.577612658582121,0,-1.1,4.6,0.443966083413803,0.547225185174605,0.0472251851746052,"R","On-cycle",-0.0560339165861975,-0.103259101760803,13.8569975857009,14.6660571611814,-0.809059575480502,1.32,0
"2016","IL","13","2016IL13","R",0,1,"R",23337.01,21371.59,2389846.09,"0",3,8,"D",48.9,48.6,"R",0,19,24.4,14.3,81.6,11.3,0.2,3.6,0,0.7,2.6,3.3,5.1,-0.4,48127,-0.022378291,11.5,0.294,5,3,"0","0",0.882,1965.42,1,0.402695036821724,0.597304963178276,0,-1.1,4.6,0.413440686,0.498165278739341,-0.0018347212606592,"R","On-cycle",-0.086559314,-0.0847245927393408,10.0578386408517,9.96986453891036,0.0879741019413363,0.882,0
"2016","IL","14","2016IL14","R",0,1,"R",22725.36,1301824.3,0,"0",5,8,"D",54.2,44.2,"R",0,3,25.2,11.4,87.4,3.1,0.2,4.3,0,2.9,2,11.7,4.8,-1.6,84049,-0.009684827,4.6,0.492,5,6,"0","0",2.46,-1279098.94,1,0.404310251441364,0.595689748558636,0,-1.1,4.6,0.345862395,0.411821006,-0.088178994,"R","On-cycle",-0.154137605,-0.065958611,10.0312807632396,14.0792779145605,-4.04799715132097,2.46,0
"2016","IL","17","2016IL17","D",0,1,"D",2183498.35,0,0,"0",-3,8,"D",40.6,57.6,"D",2,0,23.9,16.9,82.1,11.4,0.2,1.3,0,2.3,2.6,8.9,5.8,-0.6,44116,-0.015821924,13.2,-0.238,-5,-4,"0","0",0.714,2183498.35,-1,0.601457622222927,0.398542377777073,1,-1.1,4.6,0.554616368845914,0.532789388468329,0.0327893884683287,"D","On-cycle",0.0546163688459145,0.0218269803775858,14.5964393542205,0,14.5964393542205,-0.714,0
"2016","IL","18","2016IL18","R",0,1,"R",113615.02,5686732.7,0,"0",15,8,"D",60.7,37.4,"R",0,19,24.4,16.5,90.9,3.7,0.2,2.6,0,0.7,1.9,2.6,3.9,-0.5,60016,-0.028009198,6.6,0.311,5,15,"0","0",4.665,-5573117.68,1,0.277959714552813,0.722040285447187,0,-1.1,4.6,0.252804572,0.258361623,-0.241638377,"R","On-cycle",-0.247195428,-0.00555705099999998,11.6405797964534,15.553646599098,-3.91306680264456,4.665,0
"2016","IN","2","2016IN2","R",0,1,"R",649084.99,2080501.63,0,"0",11,8,"D",56.1,42.1,"R",0,2,24.4,14.5,86.6,6.9,0.3,1.2,0,2.6,2.4,9,5.1,-1.9,46905,-0.032256689,11.9,0.447,3,10,"1","0",4.917,-1431416.64,1,0.383829442477345,0.616170557522655,0,-1.1,4.6,0.393772180257025,0.492579861230834,-0.00742013876916592,"R","On-cycle",-0.106227819742975,-0.0988076809738091,13.3833204830573,14.5481200715235,-1.16479958846623,4.917,0
"2016","IN","3","2016IN3","R",1,1,"R",715.83,6306961.84,0,"0",18,8,"D",62.5,35.7,"R",0,7,24.7,13.7,87.9,6,0.2,1.9,0,1.5,2.3,5.8,4.8,-1.7,49315,-0.018533915,10.3,0.742,5,17,"1","0",13.356,-6306246.01,1,0.2467318548689,0.7532681451311,0,-1.1,4.6,0.288901157204502,0.329591236,-0.170408764,"Open","On-cycle",-0.211098842795498,-0.0406900787954976,6.57483871346349,15.6571647937623,-9.08232608029876,13.356,0
"2016","IN","4","2016IN4","R",0,1,"R",0,1178655.37,1907.49,"0",17,8,"D",60.9,36.9,"R",0,11,24.7,13.8,90.4,3.6,0.2,2.6,0,1.4,1.8,5.7,4.3,-1.1,51957,-0.013588159,8.4,0.595,5,16,"1","0",10.115,-1178655.37,1,0.320481673551903,0.679518326448097,0,-1.1,4.6,0.331254312,0.35542198564033,-0.14457801435967,"R","On-cycle",-0.168745688,-0.02416767364033,0,13.9798856781737,-13.9798856781737,10.115,0
"2016","IN","5","2016IN5","R",0,1,"R",149792.52,1336733.97,7471.44,"0",9,8,"D",57.5,40.7,"R",0,12,27.1,13.2,85,8,0.1,3.1,0,1.2,2.5,4.1,4,-0.9,62804,-0.022753328,7.1,0.375,5,9,"1","0",3.375,-1186941.45,1,0.358216427066694,0.641783572933306,0,-1.1,4.6,0.320938122588724,0.391811000846998,-0.108188999153002,"R","On-cycle",-0.179061877411276,-0.0708728782582743,11.9170130914527,14.1057406090597,-2.188727517607,3.375,0
"2016","IN","6","2016IN6","R",0,1,"R",7246.15,1356932.2,0,"0",18,8,"D",60.4,37.3,"R",0,17,23.7,15.8,93.4,2.4,0.2,1.2,0,1.1,1.8,2.5,5.1,-1.3,47178,-0.026982916,10.7,0.562,5,16,"1","0",10.116,-1349686.05,1,0.278512533504274,0.721487466495726,0,-1.1,4.6,0.308126150775182,0.372855208823404,-0.127144791176596,"R","On-cycle",-0.191873849224818,-0.0647290580482218,8.88836356711503,14.120737711371,-5.23237414425599,10.116,0
"2016","IN","7","2016IN7","D",0,1,"D",983464.71,9790,18212.52,"0",-11,8,"D",35.4,62.9,"D",7,0,29.1,10.4,60.5,29.3,0.3,2.3,0,4.8,2.7,10.6,7.6,-1.3,38600,0.007927461,19.1,-0.433,-5,-11,"1","0",4.763,973674.71,-1,0.626896230069327,0.373103769930672,1,-1.1,4.6,0.567183605825123,0.628501648,0.128501648,"D","On-cycle",0.0671836058251228,-0.0613180421748771,13.7988380509264,9.18921887535407,4.6096191755723,-4.763,0
"2016","IN","8","2016IN8","R",0,1,"R",11249,1043902.23,0,"0",15,8,"D",58.4,39.6,"R",0,3,24.2,15.6,92.2,4,0.2,0.9,0.1,0.8,1.9,2.3,3.9,-0.6,46641,-0.002787247,10.5,0.388,5,14,"1","0",5.82,-1032653.23,1,0.331778880580266,0.668221119419734,0,-1.1,4.6,0.372638531381757,0.446673093108485,-0.0533269068915151,"R","On-cycle",-0.127361468618243,-0.0740345617267276,9.32812340763257,13.8584773515577,-4.53035394392515,5.82,0
"2016","IN","9","2016IN9","R",1,1,"R",1419849.79,16166195.95,0,"0",13,8,"D",57.2,40.7,"R",0,3,25.2,14,91.9,2.8,0.2,2,0,1,2,3.2,4.5,-0.9,50717,-0.036181162,9.9,0.487,2,12,"1","0",6.331,-14746346.16,1,0.427664405036087,0.572335594963913,0,-1.1,4.6,0.351293020993726,0.445529546,-0.054470454,"Open","On-cycle",-0.148706979006274,-0.0942365250062738,14.1660623465916,16.5984330121783,-2.4323706655867,6.331,0
"2016","IA","1","2016IA1","R",0,1,"R",4101640.96,2403972.06,0,"0",-1,8,"D",42.5,56.2,"D",0,1,23.5,16.1,91.7,3.4,0.4,1.4,0.1,1.1,2,3.6,3.3,-0.7,54028,-0.029540238,7.1,0.518,2,-2,"0","0",-0.518,1697668.9,1,0.461034176421405,0.538965823578595,0,-1.1,4.6,0.488548218137623,0.577889094646736,0.0778890946467358,"R","On-cycle",-0.0114517818623768,-0.0893408765091126,15.2268979295534,14.6926333682516,0.534264561301738,-0.518,1
"2016","IA","2","2016IA2","D",0,1,"D",699336.2,208818.45,0,"0",-1,8,"D",42.7,55.8,"D",5,0,24.5,15.4,90.5,3.8,0.2,2.2,0,1.2,2,5.3,3.4,-0.7,51261,-0.034197538,9,-0.277,-5,-2,"0","0",0.277,490517.75,-1,0.537022406476783,0.462977593523217,1,-1.1,4.6,0.525607762986723,0.566721057201735,0.0667210572017355,"D","On-cycle",0.0256077629867228,-0.0411132942150126,13.4578883083303,12.2492252819933,1.20866302633699,-0.277,0
"2016","IA","3","2016IA3","R",0,1,"R",2931581.26,2471232.58,0,"0",1,8,"D",47.2,51.4,"D",0,2,27.3,13.3,89.6,4,0.3,2.7,0.1,1.2,2.2,6.5,3.7,-0.5,58545,-0.023793663,8.4,0.448,2,1,"1","0",0.448,460348.68,1,0.426339507056996,0.573660492943004,0,-1.1,4.6,0.444564296353245,0.454984998292244,-0.0450150017077558,"R","On-cycle",-0.0554357036467546,-0.0104207019389988,14.8910528557125,14.7202280090342,0.170824846678315,0.448,0
"2016","IA","4","2016IA4","R",0,1,"R",149415.31,957450,0,"0",11,8,"D",53.4,45.3,"R",0,11,22,17.3,93,1.5,0.4,1.8,0.1,1.6,1.7,6.3,2.9,-0.6,49790,-0.025286202,7.7,0.617,5,9,"0","0",6.787,-808034.69,1,0.386065350948731,0.613934649051269,0,-1.1,4.6,0.383179946318887,0.458605862050685,-0.0413941379493146,"R","On-cycle",-0.116820053681113,-0.0754259157317983,11.9144917157356,13.7720298237927,-1.8575381080571,6.787,0
"2016","KS","2","2016KS2","R",0,1,"R",0,1530822.51,0,"0",10,8,"D",55.6,42,"R",0,4,23.9,15.2,87.6,4.5,1.4,1.4,0.1,0.9,4.1,6.2,4,-0.9,48818,-0.026424679,10.1,0.524,5,9,"1","0",5.24,-1530822.51,1,0.347124943100891,0.652875056899109,0,-1.1,4.6,0.403682345232699,0.404465892788741,-0.0955341072112585,"R","On-cycle",-0.0963176547673015,-0.000783547556042929,0,14.2413163903985,-14.2413163903985,5.24,0
"2016","KS","3","2016KS3","R",0,1,"R",569870.49,4128003.21,0,"0",4,8,"D",53.8,44.3,"R",0,3,28,12,81.6,8.7,0.4,4.2,0.1,2.1,3,11.6,4.1,-0.9,66525,-0.011213829,6.9,0.563,2,5,"1","0",2.252,-3558132.72,1,0.441662194031064,0.558337805968936,0,-1.1,4.6,0.399791143,0,-0.5,"R","On-cycle",-0.100208857,0.399791143,13.2531661582513,15.2333046060074,-1.98013844775603,2.252,0
"2016","KS","4","2016KS4","R",0,1,"R",264191.25,1461220.83,87797.07,"0",15,8,"D",61.6,36.1,"R",0,11,25.2,13.8,83.5,7,1,3.2,0,1.8,3.4,11.7,4.3,-1.1,50644,-0.02470184,10.4,0.66,5,15,"1","0",9.9,-1197029.58,1,0.325404164671301,0.674595835328699,0,-1.1,4.6,0.333389382,0.336690493288949,-0.163309506711051,"R","On-cycle",-0.166610618,-0.0033011112889485,12.4844323368021,14.1947835135672,-1.71035117676508,9.9,0
"2016","KY","1","2016KY1","R",1,1,"R",17415.92,1675810.94,0,"0",23,8,"D",66.4,32.1,"R",0,11,24,16.6,89.5,6.9,0.2,0.6,0.1,0.6,2,2.8,4.7,-0.8,39108,-0.004040094,14.6,0.61,5,22,"0","0",14.03,-1658395.02,1,0.273582283948344,0.726417716051656,0,-1.1,4.6,0.268770761,0.303665268,-0.196334732,"Open","On-cycle",-0.231229239,-0.034894507,9.76519742650771,14.3318083460912,-4.56661091958348,14.03,0
"2016","KY","3","2016KY3","D",0,1,"D",768222.18,4680,0,"0",-6,8,"D",42.8,55.7,"D",5,0,27.2,14.1,72.5,21.2,0.2,2.4,0,0.7,3,4.7,5.6,-1.1,47714,-0.032359475,12.1,-0.381,-5,-5,"0","0",2.286,763542.18,-1,0.63499295907293,0.36500704092707,1,-1.1,4.6,0.640948101882108,0.649342272722789,0.149342272722789,"D","On-cycle",0.140948101882108,-0.00839417084068073,13.5518355688724,8.45126704130007,5.10056852757237,-2.286,0
"2016","KY","4","2016KY4","R",0,1,"R",0,430426.25,0,"0",18,8,"D",63.4,34.8,"R",0,6,26.1,13.2,92.3,3.4,0.2,1.1,0,1.1,1.8,3.1,4.5,-1,55540,-0.017662946,10.7,0.672,5,17,"0","0",12.096,-430426.25,1,0.286792728957943,0.713207271042057,0,-1.1,4.6,0.322716265,0.360195343354666,-0.139804656645334,"R","On-cycle",-0.177283735,-0.0374790783546661,0,12.9725335990225,-12.9725335990225,12.096,0
"2016","KY","6","2016KY6","R",0,1,"R",462969.74,2623797.66,0,"0",9,8,"D",55.8,42.2,"R",0,2,26.9,12.9,85.2,8.7,0.3,1.8,0,1.8,2.3,4.5,5,-0.9,46883,-0.030480131,13.3,0.486,5,9,"0","0",4.374,-2160827.92,1,0.389110057161167,0.610889942838833,0,-1.1,4.6,0.400050469,0.480004072535535,-0.0199959274644653,"R","On-cycle",-0.099949531,-0.0799536035355347,13.0454191345271,14.7801336959193,-1.73471456139217,4.374,0
"2016","LA","1","2016LA1","R",0,1,"R",5066.05,3650778.44,0,"0",24,8,"D",70.9,26.9,"R",0,19,26.2,14.1,79.8,13.2,1.2,2.3,0,1.3,2.1,8.5,4.4,-0.4,54545,-0.007186727,10.7,0.56,5,24,"1","0",13.44,-3645712.39,1,0.207422230899388,0.792577769100612,0,-1.1,4.6,0.195697352402966,0.220334020104905,-0.279665979895095,"R","On-cycle",-0.304302647597034,-0.0246366677019392,8.53051407319908,15.1104512479666,-6.57993717476754,13.44,0
"2016","LA","3","2016LA3","R",1,1,"R",14658.49,10677703.67,0,"0",20,8,"D",66.1,32.3,"R",0,3,26.3,12.8,70.7,24.5,0.4,1.4,0,0.7,2.2,3.5,5.1,-0.2,46157,-0.016508872,13.9,0.392,5,20,"1","0",7.84,-10663045.18,1,0.178606068122482,0.821393931877518,0,-1.1,4.6,0,0.218023066837207,-0.281976933162793,"Open","On-cycle",-0.5,-0.218023066837207,9.59284318629526,16.1836684498587,-6.59082526356343,7.84,0
"2016","LA","4","2016LA4","R",1,1,"R",469876.13,6545861.32,0,"0",13,8,"D",59,39.7,"R",0,10,25.7,14.3,61.2,33.8,0.9,0.9,0.1,1.1,2.1,3.7,4.2,-0.5,41345,0.00575644,16.5,0.59,5,13,"1","0",7.67,-6075985.19,1,0.287465876853355,0.712534123146645,0,-1.1,4.6,0,0,-0.5,"Open","On-cycle",-0.5,0,13.0602265139767,15.6943437011304,-2.63411718715364,7.67,0
"2016","LA","6","2016LA6","R",0,1,"R",0,1603483.56,0,"0",19,8,"D",66.1,32,"R",0,19,27.2,12,71.2,23.8,0.4,2.1,0,0.9,1.7,4.3,4.1,-0.3,57884,-0.018433419,10.2,0.5,5,19,"1","0",9.5,-1603483.56,1,0.247224382337234,0.752775617662766,0,-1.1,4.6,0.288852720900467,0,-0.5,"R","On-cycle",-0.211147279099533,0.288852720900467,0,14.2876896691323,-14.2876896691323,9.5,0
"2016","ME","1","2016ME1","D",0,1,"D",296538.89,226831.21,0,"0",-8,8,"D",38.2,59.6,"D",10,0,23.9,17.3,94.5,1.5,0.3,1.5,0,0.3,1.8,1.6,3.9,-0.6,55468,-0.009951684,7.6,-0.428,-5,-8,"0","0",3.424,69707.68,-1,0.578798180118929,0.421201819881071,1,-1.1,4.6,0.663317047661639,0.647919561952339,0.147919561952339,"D","On-cycle",0.163317047661639,0.0153974857092996,12.5999370246271,12.3319658601523,0.267971164474766,-3.424,0
"2016","ME","2","2016ME2","R",0,1,"R",3689135.18,3388851.99,0,"0",2,8,"D",44.4,52.9,"D",0,1,22.6,17.8,95.4,0.7,0.8,0.7,0,0.2,2.1,1.3,4.8,-0.5,43404,-0.016772648,11.1,0.37,-2,0,"0","0",0.74,300283.19,1,0.450844930843331,0.549155069156668,0,-1.1,4.6,0.470717144171962,0.581936667938674,0.081936667938674,"R","On-cycle",-0.0292828558280378,-0.111219523766712,15.1209028910506,15.0360020710706,0.0849008199800636,0.74,1
"2016","MD","1","2016MD1","R",0,1,"R",61657.21,856510.53,0,"0",14,8,"D",60.3,37.8,"R",0,3,22.4,16.6,82.9,11.9,0.1,2.1,0,0.8,2.1,3.6,4.4,-0.9,69077,-0.002591311,6.8,0.604,5,14,"1","0",8.456,-794853.32,1,0.292598892905767,0.707401107094233,0,-1.1,4.6,0.295153586178492,0.302303463221109,-0.197696536778891,"R","On-cycle",-0.204846413821508,-0.00714987704261733,11.0293616708533,13.6606230584187,-2.63126138756536,8.456,0
"2016","MD","2","2016MD2","D",0,1,"D",1150355.61,241009.64,0,"0",-11,8,"D",35.1,62.9,"D",7,0,28.4,12.2,56.1,33.2,0.3,5.4,0,1.8,3.2,6.4,5.6,-0.6,61839,0.000404276,9.3,-0.299,-5,-11,"1","0",3.289,909345.97,-1,0.651698225948575,0.348301774051425,1,-1.1,4.6,0.631014080704493,0.678252300365245,0.178252300365245,"D","On-cycle",0.131014080704493,-0.0472382196607517,13.9555825479219,12.3925963608758,1.56298618704606,-3.289,0
"2016","MD","3","2016MD3","D",0,1,"D",760921.65,570012.2,0,"0",-13,8,"D",37.2,60.6,"D",18,0,29.5,13.7,65,21.5,0.2,7.2,0.1,2.8,3.3,8.1,4.5,-0.6,79173,-0.040304144,5.5,-0.461,-5,-12,"1","0",5.993,190909.45,-1,0.645744528869826,0.354255471130174,1,-1.1,4.6,0.59638350264216,0.693317460983045,0.193317460983045,"D","On-cycle",0.0963835026421596,-0.0969339583408856,13.5422869891023,13.2534147974373,0.288872191664979,-5.993,0
"2016","MD","4","2016MD4","D",1,1,"D",4522185.74,0,0,"0",-28,8,"D",20.7,78.3,"D",15,0,29,11.4,32,53,0.3,3.3,0,9,2.5,15.3,5.9,-1.1,75113,-0.016109062,6.7,-0.562,-5,-28,"1","0",15.736,4522185.74,-1,0.774116762271674,0.225883237728326,1,-1.1,4.6,0.712902115600723,0.788289691398864,0.288289691398864,"Open","On-cycle",0.212902115600723,-0.0753875757981407,15.3245062268542,0,15.3245062268542,-15.736,0
"2016","MD","5","2016MD5","D",0,1,"D",3849326.06,326705.68,0,"0",-16,8,"D",32.3,66.2,"D",18,0,25.3,11.6,52,37.8,0.4,4,0.1,2.5,3.3,7.6,4.7,-0.6,91186,-0.001820455,4.9,-0.379,-5,-16,"1","0",6.064,3522620.38,-1,0.693600124088723,0.306399875911277,1,-1.1,4.6,0.641861475796381,0.714662657600943,0.214662657600943,"D","On-cycle",0.141861475796381,-0.0728011818045622,15.1634089013761,12.6968180442733,2.46659085710279,-6.064,0
"2016","MD","6","2016MD6","D",0,1,"D",1969657.49,1427384.89,0,"0",-6,8,"D",42.6,55.4,"D",2,0,26.8,12.9,68.5,13.4,0.3,10.7,0.1,3.3,3.7,12.4,4.5,-0.3,73619,-0.002173352,6.7,-0.274,-5,-6,"1","0",1.644,542272.6,-1,0.574986246733599,0.425013753266401,1,-1.1,4.6,0.507431657432782,0.607955646602276,0.107955646602276,"D","On-cycle",0.00743165743278196,-0.100523989169494,14.4933707303564,14.1713552803645,0.322015449991991,-1.644,0
"2016","MD","7","2016MD7","D",0,1,"D",1027256.01,0,0,"0",-26,8,"D",22.5,76,"D",18,0,26.1,13.6,35.8,54.1,0.3,6.3,0,1.1,2.3,3.6,6.6,-0.5,56350,-0.033291925,12.1,-0.438,-5,-26,"1","0",11.388,1027256.01,-1,0.774103777719344,0.225896222280656,1,-1.1,4.6,0.721395119224462,0.786134687260767,0.286134687260767,"D","On-cycle",0.221395119224462,-0.0647395680363057,13.8424027107672,0,13.8424027107672,-11.388,0
"2016","MD","8","2016MD8","D",1,1,"D",22244318.73,147764.3,13060.2,"0",-14,8,"D",36.1,62,"D",7,0,26.6,14.6,68.2,11.8,0.2,9.2,0,7.4,3.2,14.6,4,-0.1,96269,-0.004487426,4.3,-0.399,-5,-13,"1","0",5.586,22096554.43,-1,0.624597958099657,0.375402041900342,1,-1.1,4.6,0.608787029904066,0.658060163820391,0.158060163820391,"Open","On-cycle",0.108787029904066,-0.0492731339163256,16.91759724095,11.9033804832066,5.01421675774344,-5.586,0
"2016","MA","3","2016MA3","D",0,1,"D",1146668.15,42809.87,0,"0",-9,8,"D",41.4,56.9,"D",10,0,25.8,12.8,76.8,3.5,0.2,7.6,0,8.9,3,17.8,5.4,-0.6,69747,-0.031786313,9,-0.399,-5,-8,"0","0",3.591,1103858.28,-1,0.68678624909522,0.31321375090478,1,-1.1,4.6,0.630165532919442,0.659797630381193,0.159797630381193,"D","On-cycle",0.130165532919442,-0.0296320974617512,13.9523719063768,10.6645473212871,3.28782458508971,-3.591,0
"2016","MA","4","2016MA4","D",0,1,"D",1797668.25,18632.67,0,"0",-9,8,"D",41.3,57.1,"D",18,0,23.9,14.3,87.8,2.7,0.1,5.8,0,1.4,2.2,4.2,4.5,-0.9,87821,-0.026485692,4.6,-0.435,-5,-8,"0","0",3.915,1779035.58,-1,0.70022451680661,0.29977548319339,1,-1.1,4.6,1,0.630063859167671,0.130063859167671,"D","On-cycle",0.5,0.369936140832329,14.4020015226982,9.83272543829039,4.56927608440786,-3.915,0
"2016","MA","8","2016MA8","D",0,1,"D",528715.64,48129.1,0,"0",-10,8,"D",40.8,57.8,"D",18,0,28.9,15.2,78.1,9.4,0.1,7.4,0,2.6,2.3,5.4,5.1,-0.9,76655,-0.034792251,6.9,-0.351,-5,-9,"0","0",3.51,480586.54,-1,0.72399686562728,0.27600313437272,1,-1.1,4.6,1,0.762471803821607,0.262471803821607,"D","On-cycle",0.5,0.237528196178393,13.1782079151536,10.7816630400012,2.39654487515244,-3.51,0
