"year","state","district","ID","INC","Open","Challenge","Winner","Dcont","Rcont","Ocont","Midterm.","PVI...100.to.100.","PresYrsIncumb","PresParty","PrevPresR.","PrevPresD.","PrevPresParty","TermsDemControl","TermsRepControl","Age.25.to.44","Age.65.and.over","Race.White","Race.Black.or.African.American","Race.American.Indian.and.Alaska.Native","Race.Asian","Race.Native.Hawaiian.and.Other.Pacific.Islander","Race.Some.other.race","Race.Two.or.more.races","Race.Hispanic.or.Latino","Unemployment.Rate","Delta.unemployment.Rate","Median.household.income","PercentDelta.median.household.income","Percent.below.poverty.level","INC_DW_NOM","SabatoNum","PVI2","thirdParty","midtermEffect","ideologyEffect","dContDiff","Repub","dPct2","rPct2","dWin","Polls","dSwing","PrevElectionD2","Prev2ElectionD2","Prev2ElectionD2Diff","OpenInc","midPres","PrevElectionD2Diff","PrevElectionD2DiffSwing","logDCont","logRCont","logDContDiff","ideologyEffect2","crossPressure","Pred"
"2018","ID","2","2018ID2","R",0,1,"0",32890.3,639512.82,0,"1",17,2,"R",54.5,29.8,"R",0,14,26,13.1,90.3,0.8,1.3,1.5,0.1,3.4,2.5,13.6,2.7,-1.6,51294,-0.092466955,10.8,0.293,5,14,"0","1",4.981,-606622.52,1,0,0,0,7.6,8.7,0.317668233573544,0.386391529,-0.113608471,"R","R",-0.182331766426456,-0.0687232954264563,10.4009634640937,13.3684635104008,-2.96750004630715,4.981,0,33
"2018","IL","1","2018IL1","D",0,1,"0",221536.44,0,0,"1",-27,2,"R",21.4,75.4,"D",18,2,24.8,14.5,40.8,51.3,0.2,1.8,0,3.8,2,9.8,6.2,-3.2,50523,-0.030362409,13.9,-0.478,-5,-26,"0","-1",12.906,221536.44,-1,0,0,0,7.6,8.7,0.734312855,0.730880969,0.230880969,"D","R",0.234312855,0.003431886,12.3083468835289,0,12.3083468835289,-12.906,0,19999
"2018","IL","2","2018IL2","D",0,1,"0",574593.91,0,0,"1",-29,2,"R",19.1,78,"D",18,2,24.3,14.4,37.5,56.3,0.2,0.7,0,3.4,1.8,13.2,8.1,-2.3,48417,-0.062064977,14.3,-0.457,-5,-28,"0","-1",13.253,574593.91,-1,0,0,0,7.6,8.7,0.795855153,0.785442057961738,0.285442057961738,"D","R",0.295855153,0.0104130950382617,13.2614205671519,0,13.2614205671519,-13.253,0,20000
"2018","IL","3","2018IL3","D",0,1,"0",0,0,0,"1",-6,2,"R",39.9,55.2,"D",18,2,26.6,13.2,75.8,4.8,0.3,4,0,13.1,2.1,31.5,4.7,-1.6,66270,-0.074996228,8.3,-0.233,-5,-6,"0","-1",1.398,0,-1,0,0,0,7.6,8.7,1,0.645622184,0.145622184,"D","R",0.5,0.354377816,0,0,0,-1.398,0,19785
"2018","IL","4","2018IL4","D",1,1,"0",910292.89,3255.26,0,"1",-33,2,"R",13.2,82.1,"D",14,2,33,8.6,59.3,4.4,0.5,3.3,0.1,30.1,2.3,70.4,4.5,-2.6,51383,-0.142732032,14.6,-0.486,-5,-33,"0","-1",16.038,907037.63,-1,0,0,0,7.6,8.7,1,0.781468257,0.281468257,"Open","R",0.5,0.218531743,13.7215227823979,8.08833457651424,5.63318820588368,-16.038,0,20000
"2018","IL","5","2018IL5","D",0,1,"0",1140758.41,0,0,"1",-20,2,"R",23.9,70.5,"D",10,2,37,12.2,81.4,2.8,0.3,6.9,0,5.5,3.1,20,2.7,-1.9,80269,-0.118788075,5.2,-0.319,-5,-21,"0","-1",6.38,1140758.41,-1,0,0,0,7.6,8.7,0.708926202181554,0.673738087076735,0.173738087076735,"D","R",0.208926202181554,0.035188115104819,13.9472047477146,0,13.9472047477146,-6.38,0,19999
"2018","IL","6","2018IL6","R",0,1,"0",1960104.19,0,0,"1",2,2,"R",43.2,50.2,"D",0,21,23.9,13.8,84.2,2.6,0.2,8.8,0,2.1,2,9.8,2.7,-1.7,97387,-0.060377668,3,0.431,2,0,"0","1",0.862,1960104.19,1,0,0,0,7.6,8.7,0.404961116,0.328646462,-0.171353538,"R","R",-0.095038884,0.076314654,14.488508698134,0,14.488508698134,0.862,1,5646
"2018","IL","7","2018IL7","D",0,1,"0",388746.95,0,0,"1",-38,2,"R",9.2,87.4,"D",18,2,33.1,11.3,34.5,49.5,0.2,7.1,0,6.6,2.2,14.6,6,-2.9,54147,-0.074814856,18.1,-0.486,-5,-38,"0","-1",18.468,388746.95,-1,0,0,0,7.6,8.7,0.840029794,0.85095294,0.35095294,"D","R",0.340029794,-0.010923146,12.8706864691498,0,12.8706864691498,-18.468,0,20000
"2018","IL","8","2018IL8","D",0,1,"0",687594.1,94134.9,0,"1",-8,2,"R",60.6,33.3,"R",2,2,29.4,11.7,67.4,4.7,0.3,12.8,0.1,12,2.6,28,3.5,-2.2,67745,-0.037242601,8.9,-0.315,-5,-1,"0","-1",2.52,593459.2,-1,0,0,0,7.6,8.7,0.580740729,0.557263531,0.057263531,"D","R",0.080740729,0.0234771979999999,13.4409554262293,11.4524947618503,1.98846066437891,-2.52,0,19592
"2018","IL","9","2018IL9","D",0,1,"0",871199.69,82423.53,0,"1",-18,2,"R",60.6,33.3,"R",18,2,27.5,16.2,72.7,9,0.2,12.9,0,2.4,2.8,11.1,2.6,-2.1,67084,-0.038891539,7.8,-0.606,-5,-7,"0","-1",10.908,788776.16,-1,0,0,0,7.6,8.7,0.658051228,0.66078056431517,0.16078056431517,"D","R",0.158051228,-0.00272933631516958,13.6776276426116,11.3196383657702,2.35798927684139,-10.908,0,19937
"2018","IL","10","2018IL10","D",0,1,"0",0,1257451.31,0,"1",-10,2,"R",21.4,75.4,"D",0,3,25,13.4,75.8,6.7,0.2,10.1,0,4.7,2.5,22.5,3.5,-1.5,74971,-0.040188873,6.4,-0.165,-5,-15,"0","-1",1.65,-1257451.31,-1,0,0,0,7.6,8.7,0.52478962,0.487024924,-0.012975076,"D","R",0.02478962,0.0377646959999999,0,14.0445982557836,-14.0445982557836,-1.65,0,19921
"2018","IL","11","2018IL11","D",0,1,"0",836525.39,78154.07,0,"1",-9,2,"R",21.4,75.4,"D",2,2,28.2,10.6,65.6,11.1,0.3,7.5,0,12.4,3.1,26.7,3.4,-2.2,72198,-0.056012632,6.9,-0.223,-5,-14,"0","-1",2.007,758371.32,-1,0,0,0,7.6,8.7,0.598505814,0.534619588093283,0.0346195880932831,"D","R",0.098505814,0.0638862259067169,13.6370133470285,11.2664502089852,2.3705631380433,-2.007,0,19952
"2018","IL","12","2018IL12","R",0,1,"0",311119.55,368738.34,3142.09,"1",5,2,"R",21.4,75.4,"D",0,3,25.3,15.6,78.9,16.8,0.2,1.2,0,0.6,2.3,3.2,4,-1.3,47430,-0.05085389,11.7,0.258,1,-5,"0","1",1.29,-57618.79,1,0,0,0,7.6,8.7,0.42238734154179,0.443966083413803,-0.0560339165861975,"R","R",-0.0776126584582096,-0.0215787418720121,12.6479357366347,12.8178452777437,-0.169909541109032,1.29,1,9884
"2018","IL","13","2018IL13","R",0,1,"0",1406598.67,893151.21,0,"1",3,2,"R",21.4,75.4,"D",0,21,24.5,14.7,81.3,11.3,0.2,3.7,0,0.7,2.8,3.3,3.5,-1.6,49758,-0.032778649,10.6,0.295,3,-6,"0","1",0.885,513447.46,1,0,0,0,7.6,8.7,0.402695037,0.413440686,-0.086559314,"R","R",-0.097304963,-0.010745649,14.1566857682478,13.7025122932624,0.454173474985383,0.885,1,4898
"2018","IL","14","2018IL14","R",0,1,"0",624740.54,431272.58,0,"1",5,2,"R",21.4,75.4,"D",0,5,24.6,12,87.7,3.2,0.1,4.3,0,2.5,2.1,11.7,3.4,-1.4,90345,-0.069688417,5.3,0.49,3,-5,"0","1",2.45,193467.96,1,0,0,0,7.6,8.7,0.404310251,0.345862395,-0.154137605,"R","R",-0.095689749,0.058447856,13.3450933071889,12.9744979240938,0.370595383095171,2.45,1,3937
"2018","IL","15","2018IL15","R",0,1,"0",38629.47,992185.44,0,"1",21,2,"R",21.4,75.4,"D",0,21,23.8,17.5,92.9,4.3,0.2,0.7,0,0.4,1.5,2.7,3.3,-1.5,49927,-0.039177199,10.4,0.371,5,6,"0","1",7.791,-953555.97,1,0,0,0,7.6,8.7,0,0.250768274,-0.249231726,"R","R",-0.5,-0.250768274,10.5617966222961,13.8076663121562,-3.2458696898601,7.791,0,70
"2018","IL","16","2018IL16","R",0,1,"0",382180.7,61797.73,0,"1",8,2,"R",21.4,75.4,"D",0,14,23.6,16.4,90.4,3.8,0.2,1.4,0,2.2,2,8.9,4.1,-1.7,57182,-0.038578574,8.4,0.268,5,-3,"0","1",2.144,320382.97,1,0,0,0,7.6,8.7,0,0.293787236,-0.206212764,"R","R",-0.5,-0.293787236,12.8536514289513,11.0316380930728,1.82201333587844,2.144,1,2689
"2018","IL","17","2018IL17","D",0,1,"0",0,563100.96,0,"1",-2,2,"R",21.4,75.4,"D",2,2,23.9,17.1,82,11.5,0.2,1.4,0,2.2,2.7,8.9,4.7,-1.1,45360,-0.027425044,13.5,-0.236,-5,-10,"0","-1",0.472,-563100.96,-1,0,0,0,7.6,8.7,0.601457622,0.554616368845914,0.0546163688459145,"D","R",0.101457622,0.0468412531540855,0,13.2412159919683,-13.2412159919683,-0.472,0,19682
"2018","IL","18","2018IL18","R",0,1,"0",30879.22,516325.04,0,"1",15,2,"R",21.4,75.4,"D",0,21,24.3,16.9,90.8,3.7,0.2,2.6,0,0.6,2,2.6,3.2,-0.7,60857,-0.013819281,6.1,0.45,5,2,"0","1",6.75,-485445.82,1,0,0,0,7.6,8.7,0.277959715,0.252804572,-0.247195428,"R","R",-0.222040285,0.025155143,10.3378711284657,13.154493705389,-2.81662257692338,6.75,0,117
"2018","IN","1","2018IN1","D",0,1,"0",464142.46,15391.8,0,"1",-8,2,"R",41.5,54.1,"D",18,2,25.2,14.6,69.9,19.2,0.3,1.3,0,6.7,2.5,15,3.6,-2.4,56370,-0.075199574,10.4,-0.402,-5,-7,"0","-1",3.216,448750.66,-1,0,0,0,7.6,8.7,1,0.629303891109696,0.129303891109696,"D","R",0.5,0.370696108890304,13.0479489644563,9.64165514660681,3.40629381784946,-3.216,0,19984
"2018","IN","2","2018IN2","R",0,1,"0",1008429.7,676087.51,0,"1",11,2,"R",59.3,36.1,"R",0,4,24.3,14.9,86.7,6.9,0.4,1.2,0.1,2.3,2.4,9.1,3.9,-1.2,51292,-0.085529907,9.6,0.447,5,12,"0","1",4.917,332342.19,1,0,0,0,7.6,8.7,0.383829442631827,0.393772180257025,-0.106227819742975,"R","R",-0.116170557368173,-0.00994273762519837,13.8239059181006,13.4240792784069,0.399826639693709,4.917,0,718
"2018","IN","3","2018IN3","R",0,1,"0",124637.9,320987.42,70.61,"1",18,2,"R",65.1,30.1,"R",0,9,24.6,14.2,88.1,6,0.2,2,0,1.4,2.4,5.9,2.9,-1.9,51453,-0.041552485,9.7,0.666,5,18,"0","1",11.988,-196349.52,1,0,0,0,7.6,8.7,0.246731855347907,0.288901157204502,-0.211098842795498,"R","R",-0.253268144652093,-0.0421693018565952,11.7331760356484,12.6791603266951,-0.945984291046658,11.988,0,27
"2018","IN","4","2018IN4","R",1,1,"0",42327.94,1471628.93,0,"1",17,2,"R",64.3,30.2,"R",0,13,24.6,14.1,90,3.7,0.2,2.8,0,1.6,1.7,5.8,3.1,-1.2,53996,-0.037762056,7.8,0.598,5,17,"0","1",10.166,-1429300.99,1,0,0,0,7.6,8.7,0.320481673932298,0.331254312,-0.168745688,"Open","R",-0.179518326067702,-0.0107726380677017,10.6532262918596,14.2018811404131,-3.54865484855352,10.166,0,35
"2018","IN","5","2018IN5","R",0,1,"0",18208.64,529945.45,0,"1",9,2,"R",53.1,41.3,"R",0,14,26.9,13.6,84.7,8.1,0.1,3.3,0,1.2,2.5,4.2,2.5,-1.5,67461,-0.069032478,7.3,0.377,5,8,"0","1",3.393,-511736.81,1,0,0,0,7.6,8.7,0.358216426970633,0.320938122588724,-0.179061877411276,"R","R",-0.141783573029367,0.0372783043819088,9.80970640316874,13.1805312426878,-3.37082483951906,3.393,0,313
"2018","IN","6","2018IN6","R",1,1,"0",8048.8,1884623.07,0,"1",18,2,"R",67.7,27.4,"R",0,19,23.5,16.2,93.2,2.5,0.2,1.3,0,1.2,1.6,2.6,2.8,-2.3,51033,-0.075539357,9.7,0.562,5,19,"0","1",10.116,-1876574.27,1,0,0,0,7.6,8.7,0.278512533144684,0.308126150775182,-0.191873849224818,"Open","R",-0.221487466855316,-0.0296136176304983,8.99340252538348,14.4492389266142,-5.45583640123075,10.116,0,5
"2018","IN","7","2018IN7","D",0,1,"0",483090.69,7677.65,0,"1",-11,2,"R",36.2,59,"D",7,2,29.2,10.6,59.8,29.5,0.3,2.7,0,4.7,2.9,10.8,4.2,-3.4,41429,-0.0682855,16,-0.426,-5,-11,"0","-1",4.686,475413.04,-1,0,0,0,7.6,8.7,0.626896230171695,0.567183605825123,0.0671836058251228,"D","R",0.126896230171695,0.0597126243465724,13.087961748987,8.94619902944038,4.14176271954659,-4.686,0,19962
"2018","IN","8","2018IN8","R",0,1,"0",87762.03,542822.62,0,"1",15,2,"R",64.6,30.9,"R",0,5,24.1,16,92.1,4,0.2,0.9,0.1,0.7,2,2.3,2.6,-1.3,50261,-0.072024035,9,0.389,5,16,"0","1",5.835,-455060.59,1,0,0,0,7.6,8.7,0.331778880263366,0.372638531381757,-0.127361468618243,"R","R",-0.168221119736634,-0.0408596511183909,11.382395620333,13.204539721103,-1.8221441007699,5.835,0,46
"2018","IN","9","2018IN9","R",0,1,"0",705894.62,489292.51,0,"1",13,2,"R",61.1,34.2,"R",0,5,25.2,14.4,91.8,2.8,0.3,2.2,0,1,1.9,3.2,3.1,-1.4,55078,-0.079178619,7.8,0.464,5,14,"0","1",6.032,216602.11,1,0,0,0,7.6,8.7,0.427664405358631,0.351293020993726,-0.148706979006274,"R","R",-0.0723355946413688,0.076371384364905,13.4672226585194,13.1007178133429,0.366504845176495,6.032,0,481
"2018","IA","1","2018IA1","R",0,1,"0",1069770.09,179122.79,0,"1",-1,2,"R",48.7,45.2,"R",0,3,23.5,16.5,91.4,3.6,0.4,1.5,0.1,1.1,1.9,3.8,2.6,-0.7,57402,-0.05877844,7.5,0.516,1,0,"0","1",-0.516,890647.3,1,0,0,0,7.6,8.7,0.461034176,0.488548218137623,-0.0114517818623768,"R","R",-0.038965824,-0.0275140421376232,13.8829552489714,12.0958324100483,1.78712283892304,-0.516,1,10919
"2018","IA","2","2018IA2","D",0,1,"0",469299.06,498729.7,0,"1",-1,2,"R",49.1,45,"R",7,0,24.5,15.8,90.1,4,0.2,2.2,0,1.3,2.1,5.4,2.6,-0.8,52150,-0.01704698,9.2,-0.276,-5,0,"0","-1",0.276,-29430.64,-1,0,0,0,7.6,8.7,0.537022406,0.525607762986723,0.0256077629867228,"D","R",0.037022406,0.0114146430132771,13.0589976296325,13.1198215496956,-0.0608239200631271,-0.276,-1,18654
"2018","IA","3","2018IA3","R",0,1,"0",1565752.79,347703.77,0,"1",1,2,"R",48.5,45,"R",0,4,27.2,13.6,89.2,4.1,0.3,2.9,0.1,1.2,2.2,6.6,3,-0.7,62323,-0.060619675,6.1,0.444,2,1,"0","1",0.444,1218049.02,1,0,0,0,7.6,8.7,0.426339506922947,0.444564296353245,-0.0554357036467546,"R","R",-0.0736604930770532,-0.0182247894302986,14.26387792095,12.7591090366249,1.50476888432507,0.444,0,6601
"2018","IA","4","2018IA4","R",0,1,"0",807459.84,493568.13,0,"1",11,2,"R",60.9,33.5,"R",0,13,22,17.6,92.9,1.5,0.5,1.9,0.1,1.5,1.6,6.5,2.4,-0.5,53335,-0.066466673,7.5,0.616,5,12,"0","1",6.776,313891.71,1,0,0,0,7.6,8.7,0.386065351,0.383179946318887,-0.116820053681113,"R","R",-0.113934649,0.00288540468111292,13.601649837547,13.1094182090989,0.492231628448037,6.776,0,654
"2018","KS","1","2018KS1","R",0,1,"0",0,378013.94,0,"1",24,2,"R",69.3,24.3,"R",0,21,23.8,15.4,88.3,3,0.5,1.6,0.1,3.6,2.8,15.4,2.9,-0.5,48156,-0.024898247,7.5,0.509,5,24,"0","1",12.216,-378013.94,1,0,0,0,7.6,8.7,0,0.320320727,-0.179679273,"R","R",-0.5,-0.320320727,0,12.8426889976302,-12.8426889976302,12.216,0,1
"2018","KS","2","2018KS2","R",1,1,"0",412373.02,287354.16,0,"1",10,2,"R",55.8,37.4,"R",0,6,23.8,15.6,87.5,4.4,1.4,1.5,0.1,1.2,4,6.3,2.7,-1.3,51778,-0.057167137,8.3,0.523,1,10,"0","1",5.23,125018.86,1,0,0,0,7.6,8.7,0.347124943330369,0.403682345232699,-0.0963176547673015,"Open","R",-0.152875056669631,-0.0565574019023292,12.9296860320503,12.5684742209697,0.36121181108062,5.23,0,8280
"2018","KS","3","2018KS3","R",0,1,"0",945147.09,689598.42,0,"1",4,2,"R",46,47.2,"D",0,5,27.8,12.4,81.4,8.6,0.4,4.3,0.1,2.1,3.1,11.6,2.9,-1.2,71562,-0.070386518,6.4,0.561,2,3,"0","1",2.244,255548.67,1,0,0,0,7.6,8.7,0.441662193760749,0.399791143,-0.100208857,"R","R",-0.058337806239251,0.041871050760749,13.759096903193,13.443866157264,0.315230745929036,2.244,0,6088
"2018","KS","4","2018KS4","R",0,1,"0",92962.57,987971.74,0,"1",15,2,"R",60.2,33,"R",0,13,25.2,14.2,83.7,6.9,1,3.3,0,1.7,3.3,11.9,3.2,-1.1,52054,-0.027087256,9.5,0.66,5,15,"0","1",9.9,-895009.17,1,0,0,0,7.6,8.7,0.325404164915563,0.333389382,-0.166610618,"R","R",-0.174595835084437,-0.00798521708443728,11.4399629749628,13.8034103852562,-2.36344741029345,9.9,0,65
"2018","KY","1","2018KY1","R",0,1,"0",4665.97,201494.72,0,"1",23,2,"R",72.4,23.9,"R",0,13,23.8,16.9,89.4,7,0.2,0.6,0.1,0.7,2,2.8,3.1,-1.6,40253,-0.028445085,14.6,0.629,5,24,"0","1",14.467,-196828.75,1,0,0,0,7.6,8.7,0.273582284,0.268770761,-0.231229239,"R","R",-0.226417716,0.00481152299999998,8.44826531781688,12.2135234194485,-3.76525810163162,14.467,0,0
"2018","KY","2","2018KY2","R",0,1,"0",51721.65,780970.99,0,"1",19,2,"R",67.5,27.6,"R",0,13,24.7,14.6,89.5,5.5,0.2,1.3,0.1,1,2.3,3.2,3.3,-1.7,49960,-0.086649319,11.6,0.412,5,20,"0","1",7.828,-729249.34,1,0,0,0,7.6,8.7,0,0.308146045,-0.191853955,"R","R",-0.5,-0.308146045,10.8536510690055,13.5682945639021,-2.71464349489659,7.828,0,11
"2018","KY","3","2018KY3","D",0,1,"0",380498.9,18242.62,0,"1",-6,2,"R",39.9,54.9,"D",7,0,27.2,14.5,72.3,21.4,0.2,2.5,0.1,0.7,2.9,4.9,3.8,-1.8,51070,-0.065713726,9.9,-0.379,-5,-6,"0","-1",2.274,362256.28,-1,0,0,0,7.6,8.7,0.634992959,0.640948101882108,0.140948101882108,"D","R",0.134992959,-0.00595514288210819,12.8492411934718,9.81157070884905,3.0376704846227,-2.274,0,19916
"2018","KY","4","2018KY4","R",0,1,"0",56728.39,208168.71,0,"1",18,2,"R",65.2,29.3,"R",0,8,26,13.6,92.4,3.4,0.1,1.1,0,1,2,3.2,2.9,-1.6,60912,-0.088192803,9.8,0.66,5,18,"0","1",11.88,-151440.32,1,0,0,0,7.6,8.7,0.286792729,0.322716265,-0.177283735,"R","R",-0.213207271,-0.035923536,10.9460476975746,12.2461089394685,-1.30006124189392,11.88,0,27
"2018","KY","5","2018KY5","R",0,1,"0",524,625330.8,0,"1",31,2,"R",79.6,17.5,"R",0,21,0,0,0,0,0,0,0,0,0,0,4.2,-0.6,30585,-0.113617786,24.7,0.332,5,32,"0","1",10.292,-624806.8,1,0,0,0,7.6,8.7,0,0.217461992,-0.282538008,"R","R",-0.5,-0.217461992,6.26339826259162,13.3460376678516,-7.08263940525998,10.292,0,1
"2018","KY","6","2018KY6","R",0,1,"0",1215175.16,623378.12,0,"1",9,2,"R",54.7,39.4,"R",0,4,26.7,13.3,85,8.7,0.3,1.8,0,1.8,2.3,4.5,3.8,-1.2,50659,-0.074537595,13.6,0.485,2,9,"0","1",4.365,591797.04,1,0,0,0,7.6,8.7,0.389110057,0.400050469,-0.099949531,"R","R",-0.110889943,-0.010940412,14.0103996119014,13.3429101520105,0.667489459890952,4.365,0,4613
"2018","LA","1","2018LA1","R",0,1,"0",0,0,0,"1",24,2,"R",68.7,26.7,"R",0,21,26.1,14.6,79.6,13.3,1.2,2.3,0,1.4,2.1,8.6,3.4,-1,56938,-0.042028171,10.4,0.561,5,24,"0","1",13.464,0,1,0,0,0,7.6,8.7,0.207422231139648,0.195697352402966,-0.304302647597034,"R","R",-0.292577768860352,0.0117248787366819,0,0,0,13.464,0,44
"2018","LA","2","2018LA2","D",0,1,"0",556435.26,0,0,"1",-25,2,"R",22.2,74.6,"D",5,0,28.3,12.2,31.5,62.2,0.2,2.6,0,1.8,1.6,6,5.6,-0.8,36798,-0.005299201,19.4,-0.478,-5,-25,"0","-1",11.95,556435.26,-1,0,0,0,7.6,8.7,1,1,0.5,"D","R",0.5,0,13.2293079058512,0,13.2293079058512,-11.95,0,20000
"2018","LA","3","2018LA3","R",0,1,"0",85990.13,465067.01,6513.26,"1",20,2,"R",67.3,29.2,"R",0,5,26.6,13,70.7,24.4,0.4,1.5,0,0.8,2.2,3.7,4.5,-0.6,44668,0.033334826,15.6,0.517,5,20,"0","1",10.34,-379076.88,1,0,0,0,7.6,8.7,0.178606068216513,0,-0.5,"R","R",-0.321393931783487,0.178606068216513,11.3619994303815,13.0499389319393,-1.68793950155783,10.34,0,7
"2018","LA","4","2018LA4","R",0,1,"0",0,226112.44,0,"1",13,2,"R",60.6,36.6,"R",0,12,25.8,14.7,61.1,34,0.8,0.9,0.1,1,2.1,3.8,4.2,0,39748,0.040178122,18.3,0.567,5,14,"0","1",7.371,-226112.44,1,0,0,0,7.6,8.7,0.287465876953279,0,-0.5,"R","R",-0.212534123046721,0.287465876953279,0,12.3287920992239,-12.3287920992239,7.371,0,7
"2018","LA","5","2018LA5","R",0,1,"0",0,388529.71,0,"1",15,2,"R",63.5,34.1,"R",0,14,25.4,14.9,61.7,35.5,0.4,0.7,0,0.5,1.2,2.3,3.6,-1.6,36718,-0.037147993,19.1,0.504,5,16,"0","1",7.56,-388529.71,1,0,0,0,7.6,8.7,0,0.232781013872564,-0.267218986127436,"R","R",-0.5,-0.232781013872564,0,12.8701274932848,-12.8701274932848,7.56,0,2
"2018","LA","6","2018LA6","R",0,1,"0",12375.18,542553.69,0,"1",19,2,"R",64.8,31,"R",0,21,27.3,12.5,70.7,24,0.4,2.1,0,1,1.8,4.3,3.2,-0.9,59270,-0.023384512,10.6,0.502,5,19,"0","1",9.538,-530178.51,1,0,0,0,7.6,8.7,0.247224382573881,0.288852720900467,-0.211147279099533,"R","R",-0.252775617426119,-0.0416283383265854,9.42352893642638,13.2040441703756,-3.78051523394918,9.538,0,0
"2018","ME","1","2018ME1","D",0,1,"0",204743,16933.07,33255.73,"1",-8,2,"R",39.3,54.1,"D",12,0,23.8,17.9,94.4,1.6,0.4,1.5,0,0.2,1.9,1.6,2,-1.9,61173,-0.093260098,6.3,-0.422,-5,-8,"0","-1",3.376,187809.93,-1,0,0,0,7.6,8.7,0.57879818,0.663317047661639,0.163317047661639,"D","R",0.0787981800000001,-0.0845188676616386,12.2295156972566,9.7370828478892,2.49243284936744,-3.376,0,19889
"2018","ME","2","2018ME2","R",0,1,"0",1404881.8,494219.62,0,"1",2,2,"R",51.4,41.1,"R",2,1,22.6,18.5,95.2,0.8,0.9,0.7,0,0.2,2.2,1.3,3.5,-1.3,46638,-0.069342596,9.1,0.361,2,3,"0","1",0.722,910662.18,1,0,0,0,7.6,8.7,0.450844931,0.470717144171962,-0.0292828558280378,"R","R",-0.049155069,-0.0198722131719622,14.1554644409005,13.1107372956646,1.04472714523593,0.722,0,6189
"2018","MD","1","2018MD1","R",0,1,"0",577160.24,593391.69,0,"1",14,2,"R",61.9,33.5,"R",2,3,22.2,17.2,82.8,11.9,0.2,2.1,0,0.8,2.3,3.7,3.4,-1,69254,-0.002555809,6.4,0.605,5,15,"0","1",8.47,-16231.45,1,0,0,0,7.6,8.7,0.292598892698546,0.295153586178492,-0.204846413821508,"R","R",-0.207401107301454,-0.00255469347994602,13.2658769518599,13.2936116679224,-0.027734716062481,8.47,0,108
"2018","MD","2","2018MD2","D",0,1,"0",683175.64,0,0,"1",-11,2,"R",35.6,60.2,"D",9,0,28.4,12.6,55.5,33.8,0.3,5.4,0,1.6,3.3,6.4,3.5,-2.1,69128,-0.105442078,6.9,-0.295,-5,-11,"0","-1",3.245,683175.64,-1,0,0,0,7.6,8.7,0.651698225798797,0.631014080704493,0.131014080704493,"D","R",0.151698225798797,0.0206841450943032,13.4345087288345,0,13.4345087288345,-3.245,0,19982
"2018","MD","3","2018MD3","D",0,1,"0",541463.5,0,0,"1",-13,2,"R",32.1,62.9,"D",20,0,29.6,14,64.4,21.8,0.2,7,0.1,3,3.5,8.7,3.2,-1.3,83620,-0.053181057,5.9,-0.468,-5,-13,"0","-1",6.084,541463.5,-1,0,0,0,7.6,8.7,0.6457445288481,0.59638350264216,0.0963835026421596,"D","R",0.1457445288481,0.0493610262059407,13.2020327846407,0,13.2020327846407,-6.084,0,19987
"2018","MD","4","2018MD4","D",0,1,"0",425509.29,7497.74,0,"1",-28,2,"R",19.2,77.7,"D",17,0,28.7,12,31.6,52.9,0.3,3,0,9.5,2.6,15.6,4.2,-1.7,79350,-0.053396345,6.5,-0.336,-5,-28,"0","-1",9.408,418011.55,-1,0,0,0,7.6,8.7,0.774116762349473,0.712902115600723,0.212902115600723,"D","R",0.274116762349473,0.0612146467487495,12.9610444100169,8.92249028541082,4.03855412460608,-9.408,0,20000
"2018","MD","5","2018MD5","D",0,1,"0",0,165,0,"1",-16,2,"R",32.6,63.6,"D",20,0,25.3,12.1,51,38,0.4,4.1,0,2.8,3.8,8,3.5,-1.2,95442,-0.044592527,4.3,-0.38,-5,-15,"0","-1",6.08,-165,-1,0,0,0,7.6,8.7,0.693600123970868,0.641861475796381,0.141861475796381,"D","R",0.193600123970868,0.051738648174487,0,5.11198778835654,-5.11198778835654,-6.08,0,19973
"2018","MD","6","2018MD6","D",1,1,"0",1535363.19,253087.19,0,"1",-6,2,"R",39.7,55.8,"D",4,0,26.5,13.2,68.7,13.5,0.3,10.7,0.1,3.1,3.8,12.8,3.3,-1.2,75774,-0.028439834,6.3,-0.276,-5,-6,"0","-1",1.656,1282276,-1,0,0,0,7.6,8.7,0.574986246820889,0.507431657432782,0.00743165743278196,"Open","R",0.0749862468208893,0.0675545893881073,14.2442781681914,12.4414932840459,1.80278488414547,-1.656,0,19576
"2018","MD","7","2018MD7","D",0,1,"0",775767.87,5216.81,0,"1",-26,2,"R",20.5,75.5,"D",20,0,26.3,14.2,35.7,53.8,0.3,6.9,0.1,1,2.3,3.8,4.9,-1.7,61392,-0.082127965,11.4,-0.438,-5,-26,"0","-1",11.388,770551.06,-1,0,0,0,7.6,8.7,0.774103777375841,0.721395119224462,0.221395119224462,"D","R",0.274103777375841,0.0527086581513797,13.5616099068617,8.55983305261517,5.00177685424653,-11.388,0,20000
"2018","MD","8","2018MD8","D",0,1,"0",620559.6,0,0,"1",-14,2,"R",30.9,64.6,"D",9,0,26.3,15.2,67.6,12.1,0.3,9.3,0.1,7.4,3.4,14.6,3.2,-0.8,98991,-0.027497449,3.7,-0.549,-5,-14,"0","-1",7.686,620559.6,-1,0,0,0,7.6,8.7,0.624597957734013,0.608787029904066,0.108787029904066,"D","R",0.124597957734013,0.0158109278299473,13.3383785420329,0,13.3383785420329,-7.686,0,19989
